user_id,user_total_orders,user_avg_order_interval,user_std_order_interval,user_preferred_dow,user_preferred_hour,user_days_since_last_order,user_total_items,user_total_reorders,user_reorder_rate,user_unique_products,user_unique_departments,user_unique_aisles,user_avg_basket_size,cluster,segment_name
241,14,10.142858,10.383842,5,16,5.0,124,42,0.3387,82,15,50,8.86,3,Routine Convenience Buyers
242,16,11.9375,7.0471625,4,11,9.0,134,61,0.4552,73,15,38,8.38,3,Routine Convenience Buyers
243,27,11.518518,7.469787,1,16,7.0,351,239,0.6809,112,14,40,13.0,1,High-Value Frequent Loyalists
244,7,10.857142,9.599107,5,13,11.0,43,4,0.093,39,10,24,6.14,3,Routine Convenience Buyers
245,5,24.0,13.416408,0,10,30.0,47,13,0.2766,34,10,20,9.4,2,Occasional / At-Risk Shoppers
246,5,12.0,11.113055,1,10,9.0,33,8,0.2424,25,8,17,6.6,3,Routine Convenience Buyers
247,5,15.8,13.645512,5,16,30.0,31,7,0.2258,24,8,12,6.2,2,Occasional / At-Risk Shoppers
248,58,5.827586,4.4411864,0,15,2.0,392,313,0.7985,79,9,23,6.76,1,High-Value Frequent Loyalists
249,9,6.7777777,4.2064767,3,15,12.0,40,27,0.675,13,3,5,4.44,3,Routine Convenience Buyers
250,11,16.636364,11.698484,2,18,4.0,105,72,0.6857,33,12,21,9.55,3,Routine Convenience Buyers
251,10,12.5,10.865337,5,12,23.0,77,37,0.4805,40,12,29,7.7,2,Occasional / At-Risk Shoppers
252,4,18.5,14.456832,6,15,30.0,46,8,0.1739,38,12,24,11.5,2,Occasional / At-Risk Shoppers
253,3,11.0,16.52271,1,18,30.0,23,4,0.1739,19,12,19,7.67,2,Occasional / At-Risk Shoppers
254,11,4.0,2.529822,6,16,3.0,105,40,0.381,65,13,31,9.55,3,Routine Convenience Buyers
255,4,12.0,9.416298,0,2,13.0,80,31,0.3875,49,11,19,20.0,0,Full-Pantry Bulk Shoppers
256,18,16.555555,9.799293,0,17,13.0,221,124,0.5611,97,16,44,12.28,0,Full-Pantry Bulk Shoppers
257,20,4.15,2.9428773,0,18,10.0,121,55,0.4545,66,12,32,6.05,3,Routine Convenience Buyers
258,24,7.625,5.215466,0,17,6.0,213,110,0.5164,103,14,48,8.88,1,High-Value Frequent Loyalists
259,3,3.0,3.0,0,10,6.0,16,2,0.125,14,7,10,5.33,3,Routine Convenience Buyers
260,17,8.823529,6.8304033,3,9,30.0,104,73,0.7019,31,8,16,6.12,2,Occasional / At-Risk Shoppers
261,8,3.25,2.4348657,0,17,2.0,56,7,0.125,49,12,22,7.0,3,Routine Convenience Buyers
262,45,7.2222223,8.209996,1,17,1.0,262,116,0.4427,146,13,41,5.82,1,High-Value Frequent Loyalists
263,3,7.3333335,6.4291005,2,2,12.0,24,8,0.3333,16,7,11,8.0,3,Routine Convenience Buyers
264,29,11.206897,7.1132636,1,9,9.0,691,481,0.6961,210,14,53,23.83,0,Full-Pantry Bulk Shoppers
265,7,13.285714,12.970663,2,8,8.0,28,9,0.3214,19,8,13,4.0,3,Routine Convenience Buyers
266,5,13.4,12.441865,1,8,30.0,30,4,0.1333,26,11,19,6.0,2,Occasional / At-Risk Shoppers
267,9,20.333334,10.816654,0,12,30.0,324,175,0.5401,149,15,68,36.0,0,Full-Pantry Bulk Shoppers
268,9,21.666666,11.608187,4,8,30.0,67,7,0.1045,60,9,32,7.44,2,Occasional / At-Risk Shoppers
269,3,20.0,17.320509,2,10,30.0,67,5,0.0746,62,11,28,22.33,0,Full-Pantry Bulk Shoppers
270,22,10.863636,7.851572,4,9,5.0,66,37,0.5606,29,9,15,3.0,3,Routine Convenience Buyers
271,15,18.8,11.863509,1,13,30.0,17,13,0.7647,4,2,3,1.13,2,Occasional / At-Risk Shoppers
272,9,13.333333,10.851267,2,15,30.0,65,24,0.3692,41,10,21,7.22,2,Occasional / At-Risk Shoppers
273,19,13.736842,9.688723,0,15,8.0,108,47,0.4352,61,13,29,5.68,3,Routine Convenience Buyers
274,14,16.571428,11.940328,5,18,18.0,188,54,0.2872,134,18,59,13.43,0,Full-Pantry Bulk Shoppers
275,14,10.714286,8.870249,0,11,6.0,163,68,0.4172,95,15,45,11.64,0,Full-Pantry Bulk Shoppers
276,9,11.777778,10.485439,6,17,7.0,62,30,0.4839,32,9,19,6.89,3,Routine Convenience Buyers
277,3,11.0,16.52271,1,11,30.0,23,5,0.2174,18,5,12,7.67,2,Occasional / At-Risk Shoppers
278,68,2.8088236,2.5815496,1,12,3.0,267,211,0.7903,56,13,27,3.93,1,High-Value Frequent Loyalists
279,14,16.857143,10.442938,1,11,30.0,100,23,0.23,77,9,21,7.14,2,Occasional / At-Risk Shoppers
280,41,8.414634,6.807994,0,20,27.0,530,390,0.7358,140,16,46,12.93,1,High-Value Frequent Loyalists
281,30,9.266666,7.7678976,0,11,8.0,303,179,0.5908,124,15,42,10.1,1,High-Value Frequent Loyalists
282,3,17.333334,15.534907,3,12,30.0,22,3,0.1364,19,11,15,7.33,2,Occasional / At-Risk Shoppers
283,5,20.0,13.490738,2,8,30.0,36,9,0.25,27,11,21,7.2,2,Occasional / At-Risk Shoppers
284,16,17.6875,9.589708,1,16,5.0,358,242,0.676,116,17,48,22.38,0,Full-Pantry Bulk Shoppers
285,4,18.25,14.568802,1,18,30.0,38,5,0.1316,33,12,21,9.5,2,Occasional / At-Risk Shoppers
286,3,6.3333335,8.504901,1,7,3.0,26,0,0.0,26,12,15,8.67,3,Routine Convenience Buyers
287,14,4.857143,8.094225,3,9,0.0,18,11,0.6111,7,2,4,1.29,3,Routine Convenience Buyers
288,3,20.0,17.320509,0,11,30.0,19,1,0.0526,18,5,11,6.33,2,Occasional / At-Risk Shoppers
289,49,6.734694,4.348254,6,8,3.0,705,598,0.8482,107,13,34,14.39,1,High-Value Frequent Loyalists
290,51,7.0,1.56205,6,11,7.0,1590,1042,0.6553,548,19,95,31.18,1,High-Value Frequent Loyalists
291,4,8.5,11.269427,6,14,25.0,17,2,0.1176,15,6,13,4.25,2,Occasional / At-Risk Shoppers
292,8,16.625,11.673383,1,15,30.0,131,71,0.542,60,15,37,16.38,0,Full-Pantry Bulk Shoppers
293,8,16.875,11.80118,1,20,7.0,114,56,0.4912,58,13,35,14.25,0,Full-Pantry Bulk Shoppers
294,15,10.8,10.56409,0,17,6.0,108,58,0.537,50,13,22,7.2,3,Routine Convenience Buyers
295,23,5.0434785,2.8038652,1,14,7.0,265,209,0.7887,56,11,21,11.52,1,High-Value Frequent Loyalists
296,6,5.6666665,11.944315,6,14,0.0,30,3,0.1,27,8,13,5.0,3,Routine Convenience Buyers
297,11,23.181818,9.7037945,0,17,21.0,49,18,0.3673,31,10,18,4.45,2,Occasional / At-Risk Shoppers
298,3,13.0,12.529964,1,9,14.0,49,22,0.449,27,11,17,16.33,0,Full-Pantry Bulk Shoppers
299,9,17.555555,11.1143055,0,13,18.0,64,15,0.2344,49,10,27,7.11,2,Occasional / At-Risk Shoppers
300,38,6.0263157,6.6433744,1,10,10.0,280,121,0.4321,159,13,39,7.37,1,High-Value Frequent Loyalists
301,18,12.444445,9.1473055,2,11,6.0,148,52,0.3514,96,14,41,8.22,3,Routine Convenience Buyers
302,10,11.5,8.618456,1,12,30.0,76,10,0.1316,66,10,30,7.6,2,Occasional / At-Risk Shoppers
303,8,12.75,10.484683,0,0,26.0,13,3,0.2308,10,8,10,1.62,2,Occasional / At-Risk Shoppers
304,42,7.928571,4.0987377,3,18,5.0,278,218,0.7842,60,14,30,6.62,1,High-Value Frequent Loyalists
305,4,22.5,15.0,1,13,30.0,40,7,0.175,33,11,21,10.0,2,Occasional / At-Risk Shoppers
306,24,13.625,9.178484,0,11,14.0,120,68,0.5667,52,11,22,5.0,3,Routine Convenience Buyers
307,34,10.558824,5.5551844,1,10,3.0,171,140,0.8187,31,10,19,5.03,1,High-Value Frequent Loyalists
308,3,10.333333,17.039171,2,13,1.0,11,0,0.0,11,4,7,3.67,3,Routine Convenience Buyers
309,25,0.96,0.7895146,3,8,0.0,308,133,0.4318,175,18,38,12.32,1,High-Value Frequent Loyalists
310,99,3.2929294,2.7414153,4,9,4.0,493,351,0.712,142,17,47,4.98,1,High-Value Frequent Loyalists
311,15,8.0,7.801099,1,16,12.0,61,39,0.6393,22,8,13,4.07,3,Routine Convenience Buyers
312,4,11.75,8.693868,3,8,13.0,29,13,0.4483,16,5,10,7.25,3,Routine Convenience Buyers
313,99,1.6868687,1.3898059,2,9,0.0,787,657,0.8348,130,14,42,7.95,1,High-Value Frequent Loyalists
314,5,19.8,14.324803,4,11,30.0,11,2,0.1818,9,6,6,2.2,2,Occasional / At-Risk Shoppers
315,4,8.75,8.381527,0,10,6.0,34,10,0.2941,24,10,16,8.5,3,Routine Convenience Buyers
316,21,10.714286,8.100265,3,12,14.0,190,91,0.4789,99,15,46,9.05,0,Full-Pantry Bulk Shoppers
317,4,13.25,12.73774,0,14,8.0,40,2,0.05,38,13,27,10.0,3,Routine Convenience Buyers
318,7,12.142858,7.057586,5,14,8.0,7,6,0.8571,1,1,1,1.0,3,Routine Convenience Buyers
319,8,3.625,3.159453,5,11,7.0,55,16,0.2909,39,11,24,6.88,3,Routine Convenience Buyers
320,5,12.4,8.905055,0,0,8.0,142,26,0.1831,116,15,46,28.4,0,Full-Pantry Bulk Shoppers
321,33,10.272727,6.700153,5,18,11.0,478,326,0.682,152,12,40,14.48,1,High-Value Frequent Loyalists
322,14,16.428572,9.637382,2,10,30.0,150,85,0.5667,65,12,31,10.71,2,Occasional / At-Risk Shoppers
323,71,2.3943663,2.154589,2,13,2.0,1050,820,0.781,230,12,37,14.79,1,High-Value Frequent Loyalists
324,11,15.636364,8.980787,0,17,17.0,93,33,0.3548,60,14,33,8.45,0,Full-Pantry Bulk Shoppers
325,7,16.428572,9.658453,1,9,30.0,94,38,0.4043,56,12,29,13.43,0,Full-Pantry Bulk Shoppers
326,5,9.0,7.2111025,1,8,10.0,47,25,0.5319,22,5,9,9.4,3,Routine Convenience Buyers
327,63,5.4603176,4.693253,5,13,4.0,734,491,0.6689,243,17,69,11.65,1,High-Value Frequent Loyalists
328,12,13.333333,8.116575,0,10,11.0,126,63,0.5,63,14,35,10.5,0,Full-Pantry Bulk Shoppers
329,8,16.625,10.487237,0,9,30.0,33,7,0.2121,26,7,15,4.12,2,Occasional / At-Risk Shoppers
330,7,24.285715,11.205866,4,10,30.0,36,14,0.3889,22,6,16,5.14,2,Occasional / At-Risk Shoppers
331,8,23.875,10.588909,1,16,30.0,39,6,0.1538,33,8,23,4.88,2,Occasional / At-Risk Shoppers
332,12,8.25,8.046739,0,21,6.0,234,130,0.5556,104,15,46,19.5,0,Full-Pantry Bulk Shoppers
333,8,15.75,9.114353,5,11,28.0,42,24,0.5714,18,10,15,5.25,2,Occasional / At-Risk Shoppers
334,63,5.6349206,4.82367,6,20,8.0,841,627,0.7455,214,14,53,13.35,1,High-Value Frequent Loyalists
335,6,14.666667,12.675436,6,12,7.0,44,1,0.0227,43,15,26,7.33,3,Routine Convenience Buyers
336,11,3.7272727,2.284334,6,14,8.0,42,20,0.4762,22,10,18,3.82,3,Routine Convenience Buyers
337,12,18.833334,11.174918,0,22,13.0,247,107,0.4332,140,14,48,20.58,0,Full-Pantry Bulk Shoppers
338,5,20.4,13.813037,1,12,30.0,26,7,0.2692,19,9,15,5.2,2,Occasional / At-Risk Shoppers
339,3,8.666667,7.571878,0,14,12.0,29,5,0.1724,24,7,14,9.67,3,Routine Convenience Buyers
340,5,7.2,5.263079,5,10,14.0,53,12,0.2264,41,10,21,10.6,3,Routine Convenience Buyers
341,11,14.727273,10.238075,0,11,7.0,195,92,0.4718,103,14,46,17.73,0,Full-Pantry Bulk Shoppers
342,16,15.5625,11.354698,2,7,25.0,139,48,0.3453,91,14,46,8.69,0,Full-Pantry Bulk Shoppers
343,4,22.5,15.0,5,15,30.0,18,2,0.1111,16,6,13,4.5,2,Occasional / At-Risk Shoppers
344,9,12.666667,11.045361,4,8,30.0,25,13,0.52,12,7,10,2.78,2,Occasional / At-Risk Shoppers
345,3,20.0,17.320509,1,13,30.0,13,3,0.2308,10,4,8,4.33,2,Occasional / At-Risk Shoppers
346,6,19.333334,11.792653,2,19,30.0,36,14,0.3889,22,8,15,6.0,2,Occasional / At-Risk Shoppers
347,3,0.33333334,0.57735026,2,14,1.0,13,8,0.6154,5,3,4,4.33,3,Routine Convenience Buyers
348,28,10.607142,8.625282,5,13,30.0,135,23,0.1704,112,16,46,4.82,2,Occasional / At-Risk Shoppers
349,7,13.571428,11.674148,1,8,9.0,41,11,0.2683,30,10,20,5.86,3,Routine Convenience Buyers
350,14,7.5,3.107064,6,13,8.0,171,86,0.5029,85,12,38,12.21,3,Routine Convenience Buyers
351,14,12.642858,8.571932,0,15,26.0,180,122,0.6778,58,9,22,12.86,0,Full-Pantry Bulk Shoppers
352,10,19.8,11.525816,0,15,8.0,195,80,0.4103,115,14,52,19.5,0,Full-Pantry Bulk Shoppers
353,11,12.181818,10.768641,2,11,7.0,111,28,0.2523,83,14,39,10.09,3,Routine Convenience Buyers
354,5,19.2,12.617448,4,13,22.0,7,5,0.7143,2,2,2,1.4,2,Occasional / At-Risk Shoppers
355,13,13.692307,10.881059,2,11,4.0,136,61,0.4485,75,13,32,10.46,3,Routine Convenience Buyers
356,3,6.0,9.539392,0,10,1.0,23,1,0.0435,22,10,16,7.67,3,Routine Convenience Buyers
357,8,11.75,6.9641943,0,13,21.0,154,103,0.6688,51,9,17,19.25,0,Full-Pantry Bulk Shoppers
358,7,20.428572,11.984117,6,9,30.0,53,21,0.3962,32,10,18,7.57,2,Occasional / At-Risk Shoppers
359,15,17.333334,11.733144,2,16,21.0,199,83,0.4171,116,15,47,13.27,0,Full-Pantry Bulk Shoppers
360,3,3.3333333,3.0550504,1,8,6.0,16,3,0.1875,13,6,7,5.33,3,Routine Convenience Buyers
361,6,15.333333,13.880442,1,10,6.0,89,24,0.2697,65,13,34,14.83,0,Full-Pantry Bulk Shoppers
362,11,10.272727,12.791332,2,17,6.0,111,35,0.3153,76,15,29,10.09,3,Routine Convenience Buyers
363,12,9.083333,8.08431,4,17,8.0,214,100,0.4673,114,15,48,17.83,0,Full-Pantry Bulk Shoppers
364,18,13.777778,8.993825,1,12,6.0,177,120,0.678,57,13,28,9.83,0,Full-Pantry Bulk Shoppers
365,15,9.4,5.79162,6,14,7.0,37,19,0.5135,18,7,12,2.47,3,Routine Convenience Buyers
366,3,12.0,15.874508,1,10,6.0,39,3,0.0769,36,10,22,13.0,3,Routine Convenience Buyers
367,4,15.75,11.441882,2,9,27.0,78,32,0.4103,46,14,30,19.5,0,Full-Pantry Bulk Shoppers
368,4,14.0,13.56466,0,14,30.0,7,1,0.1429,6,4,6,1.75,2,Occasional / At-Risk Shoppers
369,16,14.6875,10.215796,3,21,18.0,121,65,0.5372,56,10,22,7.56,3,Routine Convenience Buyers
370,27,8.592592,8.24742,6,13,9.0,332,210,0.6325,122,18,50,12.3,1,High-Value Frequent Loyalists
371,3,11.666667,11.503623,2,11,12.0,29,7,0.2414,22,8,13,9.67,3,Routine Convenience Buyers
372,12,18.75,10.118615,0,14,30.0,87,32,0.3678,55,11,29,7.25,2,Occasional / At-Risk Shoppers
373,58,6.034483,6.2096853,1,13,3.0,568,395,0.6954,173,12,38,9.79,1,High-Value Frequent Loyalists
374,16,18.625,9.715109,2,11,29.0,23,16,0.6957,7,5,7,1.44,2,Occasional / At-Risk Shoppers
375,7,15.857142,10.699355,1,19,30.0,116,76,0.6552,40,9,18,16.57,0,Full-Pantry Bulk Shoppers
376,8,16.625,10.322479,0,17,10.0,89,45,0.5056,44,11,25,11.12,0,Full-Pantry Bulk Shoppers
377,3,11.0,16.52271,2,17,3.0,29,2,0.069,27,10,17,9.67,3,Routine Convenience Buyers
378,8,20.5,9.812529,1,12,21.0,20,12,0.6,8,5,7,2.5,2,Occasional / At-Risk Shoppers
379,19,9.0,8.02773,5,12,28.0,200,79,0.395,121,16,56,10.53,0,Full-Pantry Bulk Shoppers
380,12,14.0,10.84603,0,12,30.0,47,26,0.5532,21,9,15,3.92,2,Occasional / At-Risk Shoppers
381,16,13.4375,10.417733,0,11,10.0,355,196,0.5521,159,15,49,22.19,0,Full-Pantry Bulk Shoppers
382,29,10.068966,8.048652,1,14,23.0,212,131,0.6179,81,12,38,7.31,1,High-Value Frequent Loyalists
383,9,16.555555,11.057928,1,7,30.0,98,47,0.4796,51,13,27,10.89,2,Occasional / At-Risk Shoppers
384,9,17.777779,11.432167,1,13,30.0,21,12,0.5714,9,5,9,2.33,2,Occasional / At-Risk Shoppers
385,4,21.25,14.361406,4,15,30.0,33,10,0.303,23,11,15,8.25,2,Occasional / At-Risk Shoppers
386,4,16.75,15.564383,4,9,30.0,38,6,0.1579,32,11,21,9.5,2,Occasional / At-Risk Shoppers
387,8,7.75,6.7347713,2,13,8.0,59,28,0.4746,31,6,15,7.38,3,Routine Convenience Buyers
388,10,20.9,11.229425,6,1,30.0,14,8,0.5714,6,4,6,1.4,2,Occasional / At-Risk Shoppers
389,12,12.0,9.438798,0,15,13.0,201,110,0.5473,91,14,43,16.75,0,Full-Pantry Bulk Shoppers
390,22,12.863636,9.432949,0,19,30.0,381,265,0.6955,116,15,53,17.32,0,Full-Pantry Bulk Shoppers
391,23,6.3913045,4.0869985,0,17,14.0,202,137,0.6782,65,14,34,8.78,1,High-Value Frequent Loyalists
392,6,11.666667,9.953224,4,10,5.0,15,12,0.8,3,1,2,2.5,3,Routine Convenience Buyers
393,10,16.5,9.240611,1,9,30.0,215,88,0.4093,127,13,43,21.5,0,Full-Pantry Bulk Shoppers
394,5,21.8,13.084342,1,8,30.0,198,72,0.3636,126,16,45,39.6,0,Full-Pantry Bulk Shoppers
395,3,10.666667,16.772995,0,13,30.0,18,0,0.0,18,8,15,6.0,2,Occasional / At-Risk Shoppers
396,18,13.5,9.224328,0,17,30.0,296,188,0.6351,108,14,55,16.44,0,Full-Pantry Bulk Shoppers
397,3,2.0,2.0,3,12,4.0,18,3,0.1667,15,6,11,6.0,3,Routine Convenience Buyers
398,53,6.754717,3.8525999,6,13,29.0,441,337,0.7642,104,11,33,8.32,1,High-Value Frequent Loyalists
399,3,6.6666665,6.1101007,3,14,8.0,27,1,0.037,26,12,18,9.0,3,Routine Convenience Buyers
400,5,21.0,13.416408,1,1,30.0,74,32,0.4324,42,11,23,14.8,2,Occasional / At-Risk Shoppers
401,4,13.25,12.945398,0,9,7.0,45,7,0.1556,38,7,17,11.25,3,Routine Convenience Buyers
402,4,12.5,12.60952,0,9,9.0,9,5,0.5556,4,2,4,2.25,3,Routine Convenience Buyers
403,32,10.8125,8.992604,0,17,7.0,442,211,0.4774,231,14,59,13.81,1,High-Value Frequent Loyalists
404,6,9.5,10.5782795,2,11,7.0,46,2,0.0435,44,10,20,7.67,3,Routine Convenience Buyers
405,5,16.8,12.316655,5,1,26.0,45,6,0.1333,39,9,22,9.0,2,Occasional / At-Risk Shoppers
406,4,15.75,16.5,1,8,3.0,62,9,0.1452,53,11,30,15.5,0,Full-Pantry Bulk Shoppers
407,4,14.75,14.952703,0,11,4.0,73,12,0.1644,61,14,33,18.25,0,Full-Pantry Bulk Shoppers
408,4,20.5,14.177447,4,21,30.0,36,4,0.1111,32,8,15,9.0,2,Occasional / At-Risk Shoppers
409,86,4.139535,2.7101674,2,9,8.0,850,692,0.8141,158,14,46,9.88,1,High-Value Frequent Loyalists
410,28,5.571429,2.6726124,0,16,10.0,566,365,0.6449,201,18,72,20.21,1,High-Value Frequent Loyalists
411,11,17.09091,10.7745495,0,19,30.0,62,42,0.6774,20,9,15,5.64,2,Occasional / At-Risk Shoppers
412,4,16.25,16.00781,0,19,5.0,37,0,0.0,37,12,20,9.25,3,Routine Convenience Buyers
413,20,7.8,6.3957224,1,9,4.0,238,143,0.6008,95,17,44,11.9,1,High-Value Frequent Loyalists
414,3,20.0,17.320509,5,10,30.0,28,2,0.0714,26,7,12,9.33,2,Occasional / At-Risk Shoppers
415,6,11.666667,10.327955,4,5,9.0,50,26,0.52,24,8,15,8.33,3,Routine Convenience Buyers
416,3,17.666666,15.69501,1,5,23.0,21,6,0.2857,15,6,12,7.0,2,Occasional / At-Risk Shoppers
417,9,18.666666,12.267844,4,18,13.0,81,20,0.2469,61,12,33,9.0,2,Occasional / At-Risk Shoppers
418,8,20.625,11.685614,1,18,25.0,167,60,0.3593,107,15,42,20.88,0,Full-Pantry Bulk Shoppers
419,24,9.291667,6.3893876,1,12,7.0,68,38,0.5588,30,7,12,2.83,3,Routine Convenience Buyers
420,22,10.772727,9.855778,1,14,6.0,128,59,0.4609,69,13,39,5.82,3,Routine Convenience Buyers
421,3,11.333333,16.289055,0,8,4.0,16,3,0.1875,13,8,12,5.33,3,Routine Convenience Buyers
422,27,8.185185,5.9357915,0,16,6.0,270,195,0.7222,75,16,37,10.0,1,High-Value Frequent Loyalists
423,42,8.523809,5.1430182,2,10,1.0,100,70,0.7,30,9,23,2.38,1,High-Value Frequent Loyalists
424,4,11.0,10.1653,1,14,7.0,7,3,0.4286,4,3,4,1.75,3,Routine Convenience Buyers
425,7,11.714286,10.578505,0,14,21.0,99,29,0.2929,70,12,32,14.14,0,Full-Pantry Bulk Shoppers
426,13,13.769231,8.166535,1,9,30.0,40,31,0.775,9,2,5,3.08,2,Occasional / At-Risk Shoppers
427,8,17.25,12.509996,2,11,14.0,43,20,0.4651,23,8,15,5.38,2,Occasional / At-Risk Shoppers
428,3,20.0,17.320509,4,10,30.0,28,3,0.1071,25,8,10,9.33,2,Occasional / At-Risk Shoppers
429,29,11.379311,7.0630517,0,15,14.0,100,53,0.53,47,13,33,3.45,3,Routine Convenience Buyers
430,8,9.625,12.74965,2,17,4.0,61,20,0.3279,41,11,25,7.62,3,Routine Convenience Buyers
431,9,7.7777777,3.9616215,5,8,7.0,11,9,0.8182,2,2,2,1.22,3,Routine Convenience Buyers
432,52,6.3461537,5.505379,0,18,3.0,445,321,0.7213,124,16,54,8.56,1,High-Value Frequent Loyalists
433,5,14.8,14.237275,2,10,9.0,32,7,0.2188,25,7,13,6.4,3,Routine Convenience Buyers
434,4,9.25,7.632169,6,14,7.0,34,9,0.2647,25,11,21,8.5,3,Routine Convenience Buyers
435,13,13.384615,7.0419984,1,20,20.0,145,97,0.669,48,11,30,11.15,0,Full-Pantry Bulk Shoppers
436,16,9.1875,6.1015706,4,10,17.0,48,22,0.4583,26,8,18,3.0,3,Routine Convenience Buyers
437,19,15.789474,8.847969,3,11,17.0,185,51,0.2757,134,16,54,9.74,0,Full-Pantry Bulk Shoppers
438,11,7.818182,7.7306943,3,15,5.0,169,95,0.5621,74,13,28,15.36,0,Full-Pantry Bulk Shoppers
439,9,16.0,10.404326,0,16,6.0,129,33,0.2558,96,16,52,14.33,0,Full-Pantry Bulk Shoppers
440,18,7.9444447,5.3739266,2,12,21.0,44,27,0.6136,17,9,11,2.44,3,Routine Convenience Buyers
441,14,19.714285,11.027438,6,7,30.0,68,40,0.5882,28,5,14,4.86,2,Occasional / At-Risk Shoppers
442,12,17.75,10.779821,0,14,30.0,159,66,0.4151,93,16,49,13.25,0,Full-Pantry Bulk Shoppers
443,10,13.7,11.728882,4,20,30.0,141,53,0.3759,88,16,35,14.1,0,Full-Pantry Bulk Shoppers
444,42,5.452381,2.633762,5,16,7.0,1181,1023,0.8662,158,11,42,28.12,1,High-Value Frequent Loyalists
445,4,14.25,12.338963,1,10,30.0,22,5,0.2273,17,7,10,5.5,2,Occasional / At-Risk Shoppers
446,8,20.25,11.016222,1,10,30.0,26,5,0.1923,21,8,17,3.25,2,Occasional / At-Risk Shoppers
447,5,12.2,11.1892805,5,9,7.0,17,7,0.4118,10,8,9,3.4,3,Routine Convenience Buyers
448,33,10.0,8.653034,0,10,7.0,447,348,0.7785,99,14,41,13.55,1,High-Value Frequent Loyalists
449,21,10.095238,7.496031,0,17,17.0,114,58,0.5088,56,11,30,5.43,3,Routine Convenience Buyers
450,17,15.235294,10.201283,1,14,28.0,187,98,0.5241,89,12,36,11.0,0,Full-Pantry Bulk Shoppers
451,32,9.09375,6.9018903,2,10,8.0,242,192,0.7934,50,6,18,7.56,1,High-Value Frequent Loyalists
452,24,4.9583335,5.9085727,1,10,2.0,301,149,0.495,152,16,55,12.54,1,High-Value Frequent Loyalists
453,13,16.692308,11.375299,0,8,30.0,97,66,0.6804,31,12,18,7.46,2,Occasional / At-Risk Shoppers
454,54,6.2777777,3.4390469,4,14,8.0,658,501,0.7614,157,16,54,12.19,1,High-Value Frequent Loyalists
455,7,2.4285715,1.3972763,4,9,2.0,66,15,0.2273,51,9,19,9.43,3,Routine Convenience Buyers
456,6,13.166667,9.988326,2,10,30.0,29,7,0.2414,22,5,14,4.83,2,Occasional / At-Risk Shoppers
457,4,16.75,15.564383,0,12,30.0,62,27,0.4355,35,9,23,15.5,2,Occasional / At-Risk Shoppers
458,14,14.285714,8.471024,1,10,12.0,160,129,0.8063,31,9,15,11.43,3,Routine Convenience Buyers
459,23,11.521739,6.0817876,6,9,8.0,111,86,0.7748,25,9,15,4.83,3,Routine Convenience Buyers
460,3,17.666666,15.69501,1,11,30.0,38,7,0.1842,31,11,21,12.67,2,Occasional / At-Risk Shoppers
461,4,22.0,14.6969385,1,14,28.0,19,10,0.5263,9,5,7,4.75,2,Occasional / At-Risk Shoppers
462,59,5.644068,3.7681181,2,13,5.0,1144,979,0.8558,165,15,48,19.39,1,High-Value Frequent Loyalists
463,7,15.428572,11.57378,1,10,4.0,85,23,0.2706,62,14,38,12.14,0,Full-Pantry Bulk Shoppers
464,49,7.285714,6.6363897,0,12,5.0,388,221,0.5696,167,14,47,7.92,1,High-Value Frequent Loyalists
465,40,8.075,5.2251244,0,17,6.0,486,324,0.6667,162,15,49,12.15,1,High-Value Frequent Loyalists
466,31,11.032258,7.600368,2,17,21.0,686,441,0.6429,245,17,66,22.13,0,Full-Pantry Bulk Shoppers
467,5,7.6,8.142481,1,5,21.0,55,21,0.3818,34,11,22,11.0,3,Routine Convenience Buyers
468,6,23.333334,12.110601,0,14,30.0,20,10,0.5,10,5,9,3.33,2,Occasional / At-Risk Shoppers
469,8,19.5,11.084094,2,13,30.0,55,20,0.3636,35,10,18,6.88,2,Occasional / At-Risk Shoppers
470,16,7.1875,3.69177,5,13,4.0,76,46,0.6053,30,8,16,4.75,3,Routine Convenience Buyers
471,6,9.166667,6.2423286,0,14,16.0,125,39,0.312,86,13,49,20.83,0,Full-Pantry Bulk Shoppers
472,4,18.5,14.456832,3,9,30.0,8,1,0.125,7,5,7,2.0,2,Occasional / At-Risk Shoppers
473,11,6.090909,3.7001228,0,9,5.0,222,118,0.5315,104,15,53,20.18,0,Full-Pantry Bulk Shoppers
474,29,6.7586207,3.532049,0,18,7.0,179,95,0.5307,84,16,39,6.17,1,High-Value Frequent Loyalists
475,28,9.071428,9.046909,2,8,30.0,175,75,0.4286,100,14,43,6.25,0,Full-Pantry Bulk Shoppers
476,16,15.625,10.64503,5,13,4.0,216,95,0.4398,121,16,51,13.5,0,Full-Pantry Bulk Shoppers
477,4,8.0,5.4160256,0,0,10.0,21,6,0.2857,15,8,11,5.25,3,Routine Convenience Buyers
478,8,15.25,12.578326,6,20,30.0,70,7,0.1,63,12,36,8.75,2,Occasional / At-Risk Shoppers
479,23,13.608696,10.053218,3,17,28.0,238,154,0.6471,84,15,43,10.35,0,Full-Pantry Bulk Shoppers
480,12,3.75,1.6583124,0,21,2.0,176,69,0.392,107,15,46,14.67,3,Routine Convenience Buyers
481,35,9.657143,6.164141,1,19,10.0,452,345,0.7633,107,13,43,12.91,1,High-Value Frequent Loyalists
